id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
NE ;NORDESTE;2026-06-04 02:00:00;3638.089;303.53200000000004;18223.593;0.0;13104.857999999997;9060.356
S  ;SUL;2026-06-04 02:00:00;4376.798000000001;1800.136;1277.5550000000003;1.0;10561.823;-3106.334
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 02:00:00;23776.173000000013;5134.126;193.669;0.0;34430.01300000001;-5326.045
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 02:00:00;37676.40100000001;9801.922;19871.799;1.0;66379.31;971.81
N  ;NORTE;2026-06-04 03:00:00;5227.268;2556.7850000000008;175.331;0.0;8050.149000000001;-90.76499999999989
NE ;NORDESTE;2026-06-04 03:00:00;3423.458;315.678;18310.677;0.0;12915.566;9134.247
S  ;SUL;2026-06-04 03:00:00;4307.141;1799.373;1187.586;1.0;10395.5;-3100.4
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 03:00:00;23449.566;5088.506;187.746;0.0;33697.069;-4971.251
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 03:00:00;36407.433;9760.342;19861.34;1.0;65058.28;971.83
N  ;NORTE;2026-06-04 04:00:00;5015.852000000001;2557.512;195.635;0.0;7972.768000000002;-203.76899999999975
NE ;NORDESTE;2026-06-04 04:00:00;3372.4700000000003;305.52500000000003;18433.062;3.08;12797.757999999998;9316.379
S  ;SUL;2026-06-04 04:00:00;4242.182;1797.227;1152.5320000000002;1.0;10307.64;-3114.699
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 04:00:00;23303.58;5105.032999999999;196.84;0.514;33632.194;-5026.227000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 04:00:00;35934.084;9765.297;19978.069;4.594;64710.36;971.68
N  ;NORTE;2026-06-04 05:00:00;5013.203;2550.1520000000005;112.824;7.187;7842.218000000001;-158.85200000000032
NE ;NORDESTE;2026-06-04 05:00:00;2889.169;294.93600000000004;18243.709999999995;137.711;12570.115999999996;8995.41
S  ;SUL;2026-06-04 05:00:00;4832.067000000001;1796.8850000000002;1058.792;1.0;10558.832;-2870.088
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 05:00:00;23778.026999999995;5119.522;197.222;2.47;34091.864;-4994.623000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 05:00:00;36512.466;9761.495;19612.547999999995;148.36800000000002;65063.03;971.85
N  ;NORTE;2026-06-04 06:00:00;5154.969000000001;2547.4160000000006;55.962;155.805;7571.787000000003;342.3649999999998
NE ;NORDESTE;2026-06-04 06:00:00;2411.223;290.584;16738.724000000002;2364.7290000000003;12102.149;9703.111
S  ;SUL;2026-06-04 06:00:00;5070.588999999999;1801.002;858.7610000000001;12.78;11158.989999999998;-3415.858
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 06:00:00;23258.057;5114.338;186.294;540.8399999999999;34757.127;-5657.597999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 06:00:00;35894.838;9753.34;17839.741;3074.154;65590.05;972.02
N  ;NORTE;2026-06-04 07:00:00;4706.369;2170.315;33.201;584.469;7360.989;133.36499999999978
NE ;NORDESTE;2026-06-04 07:00:00;2142.817;304.588;13811.324;5625.942000000002;11810.758000000002;10073.913
S  ;SUL;2026-06-04 07:00:00;4645.674999999999;1800.728;759.002;363.042;11896.775999999998;-4328.329
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 07:00:00;20156.321;5064.161;158.381;5125.003000000001;35354.886;-4851.019999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 07:00:00;31651.182;9339.792;14761.908;11698.456000000002;66423.41;1027.93
N  ;NORTE;2026-06-04 08:00:00;3769.403;2018.435;93.085;1022.698;7281.969999999999;-378.3489999999997
NE ;NORDESTE;2026-06-04 08:00:00;1936.278;311.923;12141.848999999998;6195.004000000002;11850.252;8734.802
S  ;SUL;2026-06-04 08:00:00;3788.9100000000008;1788.367;604.7940000000001;1370.678;12339.111;-4786.362
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 08:00:00;18233.587;4949.914000000001;147.877;9492.35;35293.954000000005;-2470.226
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 08:00:00;27728.178;9068.639;12987.604999999998;18080.73;66765.29;1099.87
N  ;NORTE;2026-06-04 09:00:00;3603.339;2031.479;72.001;1403.715;7150.308000000001;-39.77400000000034
NE ;NORDESTE;2026-06-04 09:00:00;1972.638;321.16;8733.774000000001;6591.506;11567.618000000002;6051.46
S  ;SUL;2026-06-04 09:00:00;3484.226;1788.1609999999998;484.715;2403.9170000000004;11956.146;-3795.127
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 09:00:00;17768.987;4920.528;108.803;11319.717000000002;35234.791000000005;-1116.7559999999994
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 09:00:00;26829.19;9061.328;9399.293;21718.855000000003;65908.86;1099.8
N  ;NORTE;2026-06-04 10:00:00;3579.442;2037.832;19.236;1733.295;7209.623;160.1819999999998
NE ;NORDESTE;2026-06-04 10:00:00;1981.585;309.857;6306.438;6726.498;11435.752;3888.626
S  ;SUL;2026-06-04 10:00:00;3487.819;1786.055;258.97;3238.627;11783.657;-3012.186
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 10:00:00;17796.972999999998;4928.234;54.18;12996.149;35712.462;63.073999999999614
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 10:00:00;26845.819;9061.978;6638.824;24694.569;66141.49;1099.7
N  ;NORTE;2026-06-04 11:00:00;3578.726;2042.308;18.161;1880.213;7307.115000000001;212.2929999999999
NE ;NORDESTE;2026-06-04 11:00:00;1985.372;298.715;5521.681;6909.432000000002;11556.132;3159.068
S  ;SUL;2026-06-04 11:00:00;3807.41;1788.61;239.755;3755.359;11899.009;-2307.875
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 11:00:00;17836.436;4930.282;51.04;13612.503;36393.811;36.45000000000027
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 11:00:00;27207.944000000003;9059.915;5830.637;26157.507000000005;67156.07;1099.94
N  ;NORTE;2026-06-04 12:00:00;3591.889;2036.391;29.807;1860.045;7324.576999999999;193.5550000000001
NE ;NORDESTE;2026-06-04 12:00:00;1970.747;310.295;5770.039999999997;6848.907000000001;11296.930999999997;3603.058
S  ;SUL;2026-06-04 12:00:00;3542.454;1786.583;243.391;3872.064;11409.129;-1964.637
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 12:00:00;17605.673999999995;4922.151;52.635;13644.736999999996;36957.006;-731.8090000000002
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 12:00:00;26710.764;9055.42;6095.872999999997;26225.753;66987.64;1100.17
N  ;NORTE;2026-06-04 13:00:00;3736.6950000000006;2027.079;49.665;1667.212;7465.791999999999;14.858999999999924
NE ;NORDESTE;2026-06-04 13:00:00;1987.0150000000003;312.372;6373.450000000001;6749.424999999999;11528.436000000002;3893.826
S  ;SUL;2026-06-04 13:00:00;3665.322000000001;1786.513;302.743;3574.653;11287.39;-1958.159
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 13:00:00;17874.916000000005;4925.618;67.956;13026.471000000003;36745.15100000001;-850.19
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 13:00:00;27263.948000000004;9051.582;6793.814;25017.761;67026.77;1100.34
N  ;NORTE;2026-06-04 14:00:00;4086.8200000000006;2045.592;177.867;1357.784;7769.686;-101.62300000000003
NE ;NORDESTE;2026-06-04 14:00:00;2247.248;298.897;7440.407000000001;6526.841999999999;11841.693;4671.701
S  ;SUL;2026-06-04 14:00:00;3876.234;1785.582;681.3050000000001;2897.024;11323.242;-2083.097
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 14:00:00;18141.676999999992;4924.457;114.387;12175.63;36742.74999999999;-1386.5989999999997
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 14:00:00;28351.978999999992;9054.528;8413.966;22957.28;67677.37;1100.38
N  ;NORTE;2026-06-04 15:00:00;5568.672;2395.7379999999994;197.546;981.967;7805.119999999999;1338.803
NE ;NORDESTE;2026-06-04 15:00:00;3451.011;302.254;8709.303;5341.994;12383.207;5421.355
S  ;SUL;2026-06-04 15:00:00;4359.476999999999;1791.967;865.587;1922.126;11811.414;-2872.257
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 15:00:00;19183.59899999999;5001.15;122.477;10400.058000000005;37561.29699999999;-2854.0129999999995
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 15:00:00;32562.75899999999;9491.109;9894.913;18646.145000000004;69561.04;1033.89
N  ;NORTE;2026-06-04 16:00:00;8571.978000000001;2525.548;162.547;535.563;7912.877;3882.759000000001
NE ;NORDESTE;2026-06-04 16:00:00;5053.841;321.66599999999994;10850.446000000004;2538.485;13054.595000000005;5709.843000000001
S  ;SUL;2026-06-04 16:00:00;6360.3330000000005;1795.443;812.6909999999999;803.053;12940.548;-3169.028
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 16:00:00;23281.504;5050.514999999999;109.824;5978.094999999999;39870.871;-5450.933000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 16:00:00;43267.656;9693.172;11935.508000000003;9855.196;73778.89;972.64
N  ;NORTE;2026-06-04 17:00:00;9241.177;2511.795;171.971;142.356;7850.503999999999;4216.795
NE ;NORDESTE;2026-06-04 17:00:00;6696.319;355.446;13588.342;247.449;14213.196;6674.360000000001
S  ;SUL;2026-06-04 17:00:00;10497.958;1790.2399999999998;863.214;72.36699999999999;14689.905;-1466.1259999999995
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 17:00:00;29851.05400000001;5073.149;118.419;714.492;44234.15800000001;-8477.043999999998
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 17:00:00;56286.50800000001;9730.63;14741.946;1176.6639999999998;80987.76;947.99
N  ;NORTE;2026-06-04 18:00:00;9528.851;2492.262;151.251;5.546;8049.640000000001;4128.27
NE ;NORDESTE;2026-06-04 18:00:00;6829.848999999999;362.65;14475.139000000005;6.228;14929.969;6743.897
S  ;SUL;2026-06-04 18:00:00;12334.182999999995;1797.79;920.939;1.0;16378.1;-1324.188
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 18:00:00;34020.05799999998;5079.761;150.242;27.411;47900.39599999998;-8622.924
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 18:00:00;62712.94099999998;9732.463;15697.571000000004;40.185;87258.11;925.05
N  ;NORTE;2026-06-04 19:00:00;8869.469000000001;2512.024;130.525;0.001;8350.537;3161.482
NE ;NORDESTE;2026-06-04 19:00:00;6706.799999999999;356.08200000000005;14747.065999999995;4.274;14662.838999999998;7151.383
S  ;SUL;2026-06-04 19:00:00;12514.612;1798.9109999999998;1131.962;1.0;15669.534999999998;-223.04999999999995
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 19:00:00;32272.898;5029.912000000001;194.686;1.348;46664.01699999999;-9165.173
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 19:00:00;60363.779;9696.929;16204.238999999996;6.623;85346.93;924.64
N  ;NORTE;2026-06-04 20:00:00;8361.547;2525.763;119.094;0.0;8448.762;2557.6420000000003
NE ;NORDESTE;2026-06-04 20:00:00;5956.018;344.036;15256.062999999998;0.0;13977.409999999998;7578.707
S  ;SUL;2026-06-04 20:00:00;12397.803999999998;1800.6;1171.895;1.0;14818.65;552.649
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 20:00:00;30005.198999999997;5029.8910000000005;196.606;0.0;44996.371;-9764.675
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 20:00:00;56720.56799999999;9700.29;16743.657999999996;1.0;82241.19;924.32
N  ;NORTE;2026-06-04 21:00:00;7988.782;2531.176;112.403;0.0;8601.365000000002;2030.996
NE ;NORDESTE;2026-06-04 21:00:00;5124.673;337.802;16660.646999999997;0.0;14183.721999999996;7939.4
S  ;SUL;2026-06-04 21:00:00;11518.321000000002;1799.531;1258.02;1.0;14039.823000000004;537.049
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 21:00:00;28509.065999999995;5053.001;204.816;0.0;43349.766;-9582.883
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 21:00:00;53140.842;9721.51;18235.885999999995;1.0;80174.68;924.56
N  ;NORTE;2026-06-04 22:00:00;8411.230999999998;2540.409;110.086;0.0;8732.328999999998;2329.3969999999995
NE ;NORDESTE;2026-06-04 22:00:00;4557.509;335.02000000000004;17180.556999999997;0.0;14090.620999999996;7982.465
S  ;SUL;2026-06-04 22:00:00;9643.899;1802.634;1157.328;1.0;13040.614;-435.75299999999993
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 22:00:00;26561.780000000013;5160.904;214.477;0.0;40888.84600000001;-8951.685
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 22:00:00;49174.41900000001;9838.967;18662.448;1.0;76752.41;924.42
N  ;NORTE;2026-06-04 23:00:00;7957.780000000001;2559.144;78.248;0.0;8719.889;1875.2830000000004
NE ;NORDESTE;2026-06-04 23:00:00;3755.128;317.253;17961.093999999997;0.0;13831.343999999996;8202.131000000001
S  ;SUL;2026-06-04 23:00:00;7792.629000000001;1801.551;996.974;1.0;11895.188;-1303.034
SE ;SUDESTE/CENTRO-OESTE;2026-06-04 23:00:00;25033.880999999998;5151.279;226.215;0.0;38266.72699999999;-7855.352000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-04 23:00:00;44539.41799999999;9829.227;19262.530999999995;1.0;72713.15;919.03
N  ;NORTE;2026-06-05 00:00:00;7414.121;2674.792;29.217;0.0;8600.222000000002;1517.908
NE ;NORDESTE;2026-06-05 00:00:00;3382.205;310.633;18025.064;0.0;13308.110000000002;8409.792
S  ;SUL;2026-06-05 00:00:00;6052.27;1584.0259999999998;946.51;1.0;10942.911999999998;-2359.106
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 00:00:00;23494.345;5304.944;221.157;0.0;35767.495;-6747.049000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 00:00:00;40342.941000000006;9874.395;19221.948000000004;1.0;68618.74;821.54
N  ;NORTE;2026-06-05 01:00:00;5591.168;2688.34;5.258;0.0;8825.732;-540.9660000000003
NE ;NORDESTE;2026-06-05 01:00:00;3458.979;311.502;18312.547;0.0;12901.320999999998;9181.707
S  ;SUL;2026-06-05 01:00:00;5450.857999999999;1435.388;858.293;1.0;10312.155;-2566.616
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 01:00:00;23242.288000000008;5535.0740000000005;204.017;0.0;34000.57200000001;-5019.193
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 01:00:00;37743.293000000005;9970.304;19380.115;1.0;66039.78;1054.93
N  ;NORTE;2026-06-05 02:00:00;3972.216;2683.221;1.227;0.0;8718.112;-2061.448
NE ;NORDESTE;2026-06-05 02:00:00;3405.643;315.543;18231.672;0.0;12604.413;9348.445
S  ;SUL;2026-06-05 02:00:00;5564.622;1440.231;702.7009999999999;1.0;9984.358;-2275.804
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 02:00:00;23125.334;5642.231000000001;182.419;0.0;32866.502;-3916.518
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 02:00:00;36067.815;10081.226;19118.019;1.0;64173.39;1094.68
N  ;NORTE;2026-06-05 03:00:00;3709.887;2682.405;6.779;0.0;8537.543;-2138.472
NE ;NORDESTE;2026-06-05 03:00:00;3194.82;319.085;17982.320999999996;0.0;12354.466999999995;9141.759
S  ;SUL;2026-06-05 03:00:00;5312.725;1442.018;535.596;1.0;9847.417;-2556.078
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 03:00:00;23114.381000000005;5661.0470000000005;169.846;0.0;32297.57900000001;-3352.3050000000003
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 03:00:00;35331.81300000001;10104.555;18694.541999999998;1.0;63037.01;1094.9
N  ;NORTE;2026-06-05 04:00:00;3728.618;2678.342;36.715;0.0;8416.49;-1972.815
NE ;NORDESTE;2026-06-05 04:00:00;3155.791;320.945;17881.839999999997;1.776;12097.53;9262.822
S  ;SUL;2026-06-05 04:00:00;5396.782999999999;1439.414;506.508;1.0;9928.221999999998;-2584.517
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 04:00:00;22987.467;5658.711;158.854;0.296;32415.915;-3610.587
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 04:00:00;35268.659;10097.412;18583.917;3.072;62858.16;1094.9
N  ;NORTE;2026-06-05 05:00:00;3912.158;2679.951;38.794;7.188000000000001;8371.957999999999;-1733.8670000000002
NE ;NORDESTE;2026-06-05 05:00:00;2640.028;318.59000000000003;18270.106;143.17399999999998;11964.726999999992;9407.171
S  ;SUL;2026-06-05 05:00:00;6352.549000000001;1439.387;451.005;1.0;10409.282;-2165.341
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 05:00:00;23228.152;5655.757;164.932;2.8269999999999995;33464.653000000006;-4412.985000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 05:00:00;36132.887;10093.685;18924.837;154.18899999999996;64210.62;1094.98
N  ;NORTE;2026-06-05 06:00:00;3880.414;2675.7070000000003;51.119;143.245;8109.896999999999;-1359.4119999999998
NE ;NORDESTE;2026-06-05 06:00:00;1987.539;315.921;17579.850000000006;2165.891;11781.342000000004;10267.859
S  ;SUL;2026-06-05 06:00:00;8007.920000000001;1436.256;364.304;14.062;11555.769;-1733.227
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 06:00:00;22741.317000000006;5657.831;192.496;578.3570000000001;35253.346000000005;-6083.345
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 06:00:00;36617.19000000001;10085.715;18187.769000000004;2901.5550000000003;66700.35;1091.88
N  ;NORTE;2026-06-05 07:00:00;3811.999;2657.5679999999998;19.518;531.5179999999999;7934.455999999998;-913.8529999999996
NE ;NORDESTE;2026-06-05 07:00:00;1960.276;316.306;15382.718;5446.123999999999;12334.675;10770.749
S  ;SUL;2026-06-05 07:00:00;7646.482000000003;1434.3960000000002;315.348;372.234;12872.466000000004;-3104.0060000000003
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 07:00:00;20000.47299999999;5633.441000000001;184.45;5142.098;36737.931;-5777.469000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 07:00:00;33419.23;10041.711;15902.034;11491.973999999998;69879.53;975.42
N  ;NORTE;2026-06-05 08:00:00;3805.711;2416.462;15.258;979.199;8015.875;-799.2450000000003
NE ;NORDESTE;2026-06-05 08:00:00;1973.209;308.575;12893.896000000002;7106.76;12173.505;10108.935
S  ;SUL;2026-06-05 08:00:00;5696.703;1442.082;235.219;1394.515;13559.053;-4790.534
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 08:00:00;18691.318999999992;5570.784000000001;190.447;9395.353;37277.21299999999;-3429.3100000000004
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 08:00:00;30166.941999999995;9737.903;13334.820000000002;18875.827;71025.65;1089.85
N  ;NORTE;2026-06-05 09:00:00;3813.922;2101.2050000000004;14.011;1399.554;8027.48;-698.7879999999998
NE ;NORDESTE;2026-06-05 09:00:00;1989.101;313.50300000000004;9212.619;7473.825999999997;11789.475;7199.574
S  ;SUL;2026-06-05 09:00:00;5384.455;1438.228;115.329;2430.234;13078.358;-3710.112
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 09:00:00;18190.062000000005;5506.838000000001;175.784;11864.159999999998;37432.55900000001;-1695.715
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 09:00:00;29377.540000000008;9359.774;9517.743;23167.774;70327.87;1094.96
N  ;NORTE;2026-06-05 10:00:00;3731.309;2108.847;6.874;1700.158;8062.419;-515.231
NE ;NORDESTE;2026-06-05 10:00:00;2010.375;315.505;7360.426000000001;7025.846;11695.475000000002;5016.677
S  ;SUL;2026-06-05 10:00:00;5890.568000000001;1432.183;57.668;3260.425;12833.685;-2192.841
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 10:00:00;17905.912;5474.749;156.215;12930.793999999998;37681.152;-1213.482
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 10:00:00;29538.164000000004;9331.284;7581.183000000001;24917.223;70272.73;1095.12
N  ;NORTE;2026-06-05 11:00:00;3725.979;2102.526;7.616;1864.635;8127.512000000001;-426.7559999999999
NE ;NORDESTE;2026-06-05 11:00:00;1997.546;316.406;6823.990000000002;6942.092999999996;11814.340999999997;4265.694
S  ;SUL;2026-06-05 11:00:00;5803.339000000001;1441.525;41.161;3734.334;12747.782;-1727.423
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 11:00:00;17734.513000000006;5493.52;139.025;13779.422000000002;38162.91300000001;-1016.433
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 11:00:00;29261.377000000008;9353.977;7011.792000000001;26320.484;70852.55;1095.08
N  ;NORTE;2026-06-05 12:00:00;3732.104;2095.945;6.946;1888.433;8120.327999999999;-396.9000000000001
NE ;NORDESTE;2026-06-05 12:00:00;2006.256;346.881;6033.238000000001;6297.294000000001;11480.044000000002;3203.625
S  ;SUL;2026-06-05 12:00:00;5638.423;1516.194;18.496;3759.901;11878.576;-945.562
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 12:00:00;17856.510000000006;5509.654;114.361;13563.953000000003;37810.21700000001;-765.7389999999998
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 12:00:00;29233.293000000005;9468.674;6173.041000000001;25509.58100000001;69289.17;1095.42
N  ;NORTE;2026-06-05 13:00:00;3840.977;2195.306;13.13;1706.158;8404.366;-648.795
NE ;NORDESTE;2026-06-05 13:00:00;2018.418;408.771;6187.192000000002;6599.855999999999;11808.914;3405.3230000000003
S  ;SUL;2026-06-05 13:00:00;6195.798000000001;1579.707;24.017;3408.5370000000003;12332.623;-1124.564
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 13:00:00;18257.012999999995;5524.894;110.343;13415.087;37843.838;-536.5010000000002
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 13:00:00;30312.205999999995;9708.678;6334.682000000002;25129.638;70389.74;1095.46
N  ;NORTE;2026-06-05 14:00:00;4415.306;2539.514;82.188;1368.2479999999998;8695.137999999999;-289.88200000000006
NE ;NORDESTE;2026-06-05 14:00:00;2266.21;399.678;8022.41;6634.702999999999;12452.566999999995;4870.434
S  ;SUL;2026-06-05 14:00:00;6206.505000000001;1602.431;40.587;2721.351;12700.431;-2129.557
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 14:00:00;18925.401;5372.358;88.092;12579.952;38320.753;-1354.9499999999998
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 14:00:00;31813.422;9913.981;8233.277;23304.254;72168.89;1096.05
N  ;NORTE;2026-06-05 15:00:00;6648.659000000001;2592.927;85.027;944.2530000000002;8811.079;1459.7870000000005
NE ;NORDESTE;2026-06-05 15:00:00;3464.195;399.583;9430.179999999998;5415.706999999999;13200.629999999996;5509.035
S  ;SUL;2026-06-05 15:00:00;5952.120000000002;1629.309;36.595;1787.01;13017.778000000002;-3612.7440000000006
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 15:00:00;21522.01;5376.937000000001;80.494;10203.631000000005;39443.464;-2260.392
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 15:00:00;37586.984;9998.756;9632.295999999998;18350.601;74472.95;1095.69
N  ;NORTE;2026-06-05 16:00:00;9493.289;2603.453;78.55;524.831;8853.572999999997;3846.55
NE ;NORDESTE;2026-06-05 16:00:00;5158.443000000001;426.799;11359.022999999996;2859.4729999999995;13888.067999999996;5915.67
S  ;SUL;2026-06-05 16:00:00;6379.800000000001;1632.986;42.956;757.513;14079.378;-5266.1230000000005
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 16:00:00;27189.59099999999;5477.267;82.576;6043.98;42197.92699999999;-3404.513000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 16:00:00;48221.12299999999;10140.505;11563.104999999996;10185.797;79018.95;1091.58
N  ;NORTE;2026-06-05 17:00:00;11380.063999999998;2603.82;45.488;148.468;8588.247999999998;5589.592000000001
NE ;NORDESTE;2026-06-05 17:00:00;6749.344000000001;455.074;12925.401000000003;234.66299999999995;14657.231000000003;5707.250999999999
S  ;SUL;2026-06-05 17:00:00;8787.146;1637.317;89.983;69.738;15409.981;-4825.7970000000005
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 17:00:00;34297.67;5782.768;92.29;727.4350000000002;45978.768;-5078.6050000000005
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 17:00:00;61214.224;10478.979;13153.162000000002;1180.304;84634.23;1392.44
N  ;NORTE;2026-06-05 18:00:00;11506.72;2644.3679999999995;52.823;8.488000000000001;8555.733;5656.666
NE ;NORDESTE;2026-06-05 18:00:00;6764.688999999999;445.804;13532.796;2.089;15084.653;5660.725
S  ;SUL;2026-06-05 18:00:00;11584.577000000005;1687.547;152.245;1.0;16589.521000000004;-3164.152
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 18:00:00;36378.781;5778.3060000000005;111.413;27.352;49020.754;-6724.902
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 18:00:00;66234.767;10556.025;13849.277;38.929;89250.66;1428.34
N  ;NORTE;2026-06-05 19:00:00;9911.685;2661.639;44.148;0.0;8634.619999999999;3982.852
NE ;NORDESTE;2026-06-05 19:00:00;6449.096;449.884;14435.247;0.172;14542.407999999998;6791.991
S  ;SUL;2026-06-05 19:00:00;11088.191;1698.216;192.727;1.0;15944.798000000004;-2964.664
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 19:00:00;35194.473000000005;5778.630000000001;121.801;1.394;47476.725000000006;-6380.427000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 19:00:00;62643.44500000001;10588.369000000002;14793.923;2.5660000000000003;86598.55;1429.75
N  ;NORTE;2026-06-05 20:00:00;8991.27;2675.682;3.151;0.0;8615.710000000001;3054.393
NE ;NORDESTE;2026-06-05 20:00:00;5473.099;459.753;15275.353;0.0;14092.015999999998;7116.189
S  ;SUL;2026-06-05 20:00:00;10969.399;1737.756;194.313;1.0;14964.5;-2062.032
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 20:00:00;32892.64800000001;5811.775;119.437;0.0;45499.170000000006;-6675.31
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 20:00:00;58326.416000000005;10684.966;15592.254;1.0;83171.4;1433.24
N  ;NORTE;2026-06-05 21:00:00;8593.185;2691.112;0.373;0.0;8759.180999999999;2525.489
NE ;NORDESTE;2026-06-05 21:00:00;4705.072;418.507;16624.569000000003;0.0;14443.802;7304.346
S  ;SUL;2026-06-05 21:00:00;11349.677;1767.1319999999998;114.839;1.0;14235.381;-1002.7329999999996
SE ;SUDESTE/CENTRO-OESTE;2026-06-05 21:00:00;30517.714;5805.343;103.905;0.0;43820.89599999999;-7393.933999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-06-05 21:00:00;55165.648;10682.094;16843.686;1.0;81259.26;1433.17
N  ;NORTE;2026-06-05 22:00:00;8570.188;2687.9570000000003;0.33;0.0;8845.162;2413.313
NE ;NORDESTE;2026-06-05 22:00:00;4255.077;410.796;17124.35;0.0;14371.604;7418.619
S  ;SUL;2026-06-05 22:00:00;10586.353;1766.222;74.35;1.0;13297.691;-869.7659999999998
